address	vendor
70B035	Shenzhen Zowee Technology Co.
80C548	Shenzhen Zowee Technology
002425	Shenzhenshi chuangzhicheng Technology
A4CD23	Shenzhenshi Xinzhongxin Co.
A02442	Shenzhenshi Xinzhongxin Technology
045791	Shenzhenshi Xinzhongxin Technology
306371	Shenzhenshi Xinzhongxin Technology
4C7274	Shenzhenshi Xinzhongxin Technology
9C0C35	Shenzhenshi Xinzhongxin Technology
001AEE	Shenztech
00E060	SHERWOOD
001E0C	Sherwood Information Partners
000E29	Shester Communications
0008E7	SHI ControlSystems
000939	ShibaSoku
002216	SHIBAURA VENDING MACHINE Corporation
E806EB	ShieldSOS LLC
785364	SHIFT GmbH
445F7A	Shihlin Electric & Engineering Corp
00041E	Shikoku Instrumentation Co.
00A0B2	SHIMA SEIKI
00E096	SHIMADZU Corporation
000AA3	SHIMAFUJI ELECTRIC
0009F0	Shimizu Technology
00014D	Shin Kin Enterprises Co.
000793	Shin Satellite Public Company Limited
002461	Shin Wang Tech
A45802	SHIN-IL TECH
000AF0	SHIN-OH ELECTRONICS CO.,  R&D
A82BD6	Shina System Co.
ECB541	SHINANO E and E
00D0A9	SHINANO KENSHI CO.
A898C6	Shinbo Co.
00113A	SHINBORAM
001704	Shinco Electronics Group
00A06C	SHINDENGEN ELECTRIC MFG. CO.
34A68C	Shine Profit Development Limited
00266B	SHINE UNION ENTERPRISE LIMITED
28B133	SHINEMAN(SHENZHEN) Tech. Cor.
589B0B	Shineway Technologies
001362	ShinHeung Precision Co.
002237	Shinhint Group
CC398C	Shiningtek
0003ED	Shinkawa Electric Co.
00C0F1	SHINKO ELECTRIC CO.
0010AE	SHINKO ELECTRIC INDUSTRIES
0015B6	ShinMaywa Industries
0080D2	SHINNIHONDENKO CO.
083AB8	Shinoda Plasma Co.
60E00E	SHINSEI ELECTRONICS CO
001FEF	SHINSEI INDUSTRIES
00211F	SHINSUNG DELTATECH
5CC8E3	Shintec Hozumi
88E034	Shinwa industries(China)
001D86	Shinwa Industries(China)
78BAD0	Shinybow Technology Co.
DC4EDE	SHINYEI TECHNOLOGY CO.
001E30	Shireen
000BA4	Shiron Satellite Communications  (1996)
9C2DCF	Shishi Tongyun Technology(Chengdu)
0080D3	SHIVA CORP
D0BB80	SHL Telemedicine International
0013DB	SHOEI Electric
004094	SHOGRAPHICS
0060E6	SHOMITI SYSTEMS INCORPORATED
A8587C	Shoogee GmbH & Co. KG
6474F6	Shooter Detection Systems
24DBAD	ShopperTrak RCT Corporation
00C0C0	SHORE MICROSYSTEMS
001049	ShoreTel
D411D6	ShotSpotter
6C160E	ShotTracker
002327	Shouyo Electronics CO.
F02329	SHOWA DENKI
002016	SHOWA ELECTRIC WIRE & CABLE CO
000E33	Shuko Electronics
001C99	Shunra Software
D834EE	SHURE INCORPORATED
000EDD	SHURE INCORPORATED
18D9EF	Shuttle
80EE73	Shuttle
00301B	SHUTTLE
00E0E0	SI ELECTRONICS
0021F3	Si14 SpA
002181	Si2 Microsystems Limited
64CB5D	SIA TeleSet
00B0AC	SIAE-Microelettronica S.p.A
601199	Siama Systems
88615A	Siano Mobile Silicon
001D1F	Siauliu Tauro Televizoriai, JSC
000B1C	SIBCO bv
64EAC5	SiboTech Automation Co.
00024C	SiByte
001B72	Sicep s.p.a
001C18	Sicert S.r.L
50E478	Sichuan AI-Link Technology Co.
905607	Sichuan AI-Link Technology Co., 
EC9C32	Sichuan AI-Link Technology Co., 
44B295	Sichuan AI-Link Technology Co., 
9C1221	Sichuan AI-Link Technology Co.
48BC0E	Sichuan AI-Link Technology Co.
4C24CE	Sichuan AI-Link Technology Co.
18EF3A	Sichuan AI-Link Technology Co.
78F235	Sichuan AI-Link Technology Co.
4024B2	Sichuan AI-Link Technology Co.
6023A4	Sichuan AI-Link Technology Co., 
501395	Sichuan AI-Link Technology Co., 
889746	Sichuan AI-Link Technology Co., 
B461E9	Sichuan AI-Link Technology Co.
4C312D	Sichuan AI-Link Technology Co.
601D9D	Sichuan AI-Link Technology Co.
809F9B	Sichuan AI-Link Technology Co., 
80AC7C	Sichuan AI-Link Technology Co., 
D4B761	Sichuan AI-Link Technology Co., 
FC702E	Sichuan AI-Link Technology Co.
70C912	Sichuan AI-Link Technology Co.
80D10A	Sichuan AI-Link Technology Co.
647B40	Sichuan AI-Link Technology Co.
102D41	Sichuan AI-Link Technology Co.
C0E7BF	Sichuan AI-Link Technology Co.
4898CA	Sichuan AI-Link Technology Co., 
0CCDB4	Sichuan AI-Link Technology Co.
DC9758	Sichuan AI-Link Technology Co.
10381F	Sichuan AI-Link Technology Co.
54F15F	Sichuan AI-Link Technology Co.
A42985	Sichuan AI-Link Technology Co.
B4C9B9	Sichuan AI-Link Technology Co.
308841	Sichuan AI-Link Technology Co., 
3CC683	Sichuan AI-Link Technology Co.
9436E0	Sichuan Bihong Broadcast &amp; Television New Technologies
842C80	Sichuan Changhong Electric
D84710	Sichuan Changhong Electric
00E400	Sichuan Changhong Electric
1899F5	Sichuan Changhong Electric
982F3C	Sichuan Changhong Electric
B49E80	Sichuan Changhong Electric
B46077	Sichuan Changhong Electric
C0132B	Sichuan Changhong Electric
6488FF	Sichuan Changhong Electric
006CFD	Sichuan Changhong Electric
001449	Sichuan Changhong Electric
24D904	Sichuan Changhong Network Technologies Co.
A0C016	Sichuan Changhong Network Technologies Co.
BC1C81	Sichuan iLink Technology Co.
FCE192	Sichuan Jinwangtong Electronic Science&Technology Co
7C5259	Sichuan Jiuzhou Electronic Technology Co.
0C4933	Sichuan Jiuzhou Electronic Technology Co.
285B0C	Sichuan Jiuzhou Electronic Technology Co.
0023B8	Sichuan Jiuzhou Electronic Technology
A4A528	Sichuan Tianyi Comheart Telecom
FC9189	Sichuan Tianyi Comheart Telecom
0443FD	Sichuan Tianyi Comheart Telecom
1C0ED3	Sichuan Tianyi Comheart Telecom
2406F2	Sichuan Tianyi Comheart Telecom
305A99	Sichuan Tianyi Comheart Telecom
08010F	Sichuan Tianyi Comheart Telecom
185207	Sichuan Tianyi Comheart Telecom
E0C63C	Sichuan Tianyi Comheart Telecom
C0CC42	Sichuan Tianyi Comheart Telecom
CC2614	Sichuan Tianyi Comheart Telecom
64C01A	Sichuan Tianyi Comheart Telecom
F86691	Sichuan Tianyi Comheart Telecom
645234	Sichuan Tianyi Comheart Telecom
44D506	Sichuan Tianyi Comheart Telecom
BC5DA3	Sichuan Tianyi Comheart Telecom
3868BE	Sichuan Tianyi Comheart Telecom
241D48	Sichuan Tianyi Comheart Telecom
A42A71	Sichuan Tianyi Comheart Telecom
ACE77B	Sichuan Tianyi Comheart Telecom
40F420	Sichuan Tianyi Comheart Telecom
645D92	Sichuan Tianyi Comheart Telecom
4456E2	Sichuan Tianyi Comheart Telecom
CCA260	Sichuan Tianyi Comheart Telecom
9C6121	Sichuan Tianyi Comheart Telecom
E04FBD	Sichuan Tianyi Comheart Telecom
5CA176	Sichuan Tianyi Comheart Telecom
681A7C	Sichuan Tianyi Comheart Telecom
988CB3	Sichuan Tianyi Comheart Telecom
9052BF	Sichuan Tianyi Comheart Telecom
485DED	Sichuan Tianyi Comheart Telecom
5CFC6E	Sichuan Tianyi Comheart Telecom
F8CDC8	Sichuan Tianyi Comheart Telecom
74694A	Sichuan Tianyi Comheart Telecom
84B630	Sichuan Tianyi Comheart Telecom
C4A151	Sichuan Tianyi Comheart Telecom
7847E3	Sichuan Tianyi Comheart Telecom
F092B4	Sichuan Tianyi Comheart Telecom
ECF8EB	Sichuan Tianyi Comheart Telecom
2C6373	Sichuan Tianyi Comheart Telecom
88010C	Sichuan Tianyi Comheart Telecom
F8E35F	Sichuan Tianyi Comheart Telecom
348D52	Sichuan Tianyi Comheart Telecom
C86C20	Sichuan Tianyi Comheart Telecom
C814B4	Sichuan Tianyi Comheart Telecom
28937D	Sichuan Tianyi Comheart Telecom
643AB1	Sichuan Tianyi Comheart Telecom
8048A5	Sichuan Tianyi Comheart Telecom
44BA46	Sichuan Tianyi Comheart Telecom
9C32A9	Sichuan Tianyi Comheart Telecom
908674	Sichuan Tianyi Comheart Telecom
68262A	Sichuan Tianyi Comheart Telecom
B8224F	Sichuan Tianyi Comheart Telecom
00E5E4	Sichuan Tianyi Comheart Telecom
1469A2	Sichuan Tianyi Comheart Telecom
046B25	Sichuan Tianyi Comheart Telecom
1012B4	Sichuan Tianyi Comheart Telecom
004CE5	Sichuan Tianyi Comheart Telecom
C09120	Sichuan Tianyi Comheart Telecom
D8EE42	Sichuan Tianyi Comheart Telecom
4070A5	Sichuan Tianyi Comheart Telecom
58D237	Sichuan Tianyi Comheart Telecom
E0F318	Sichuan Tianyi Comheart Telecom
787104	Sichuan Tianyi Comheart Telecom
7CDAC3	Sichuan Tianyi Comheart Telecom
D4EEDE	Sichuan Tianyi Comheart Telecom
8C8172	Sichuan Tianyi Comheart Telecom
187532	Sichuan Tianyi Comheart Telecom
9C9C40	Sichuan Tianyi Comheart Telecom
D44165	Sichuan Tianyi Comheart Telecom
7CCC1F	Sichuan Tianyi Comheart Telecom
FC372B	Sichuan Tianyi Comheart Telecom
248BE0	Sichuan Tianyi Comheart Telecom
5C4A1F	Sichuan Tianyi Comheart Telecom
54E061	Sichuan Tianyi Comheart Telecom
78B84B	Sichuan Tianyi Comheart Telecom
1CFF59	Sichuan Tianyi Comheart Telecom
C01B23	Sichuan Tianyi Comheart Telecom
0023C9	Sichuan Tianyi Information Science & Technology Stock
48A73C	Sichuan tianyi kanghe communications co.
18AACA	Sichuan tianyi kanghe communications co.
B4CFE0	Sichuan tianyi kanghe communications co.
F4323D	Sichuan tianyi kanghe communications co.
B0AAD2	Sichuan tianyi kanghe communications co.
04586F	Sichuan Whayer information industry
000677	SICK AG
00050B	SICOM Systems
A067BE	Sicon srl
C43A9F	Siconix
00039A	SiConnect
0013FC	SiCortex
00C0C5	SID INFORMATICA
1083B4	Sidora Srl
001419	SIDSA
0022BF	SieAmp Group of Companies
000184	SIEB & MEYER AG
1C4455	Sieb & Meyer AG
000073	SIECOR Corporation
002319	Sielox LLC
384B24	SIEMENS AG
EC1C5D	Siemens AG
000E8C	Siemens AG
286336	Siemens AG
74FC45	SIEMENS AG
AC6417	Siemens AG
883F99	Siemens AG
20A8B9	SIEMENS AG
208756	SIEMENS AG
080006	SIEMENS AG
302F1E	SIEMENS AG
40ECF8	Siemens AG
D4F527	SIEMENS AG
10DFFC	Siemens AG
000BA3	Siemens AG
0001E3	Siemens AG
30B851	Siemens AG
001133	Siemens AG Austria
B4B15A	Siemens AG Energy Management Division
789F87	Siemens AG I IA PP PRM
000D41	Siemens AG ICM MP UC RD IT KLF1
001B1B	Siemens AG
301389	Siemens AG, Automations & Drives
683E02	SIEMENS AG, Digital Factory, Motion Control System
884B39	Siemens AG, Healthcare Sector
001FF8	Siemens AG, Sector Industry, Drive Technologies, Motion Control Systems
001928	Siemens AG, Transportation Systems
00C0E4	SIEMENS BUILDING
000519	Siemens Building Technologies AG
500084	Siemens Canada
F815E0	Siemens Canada
24EDFD	Siemens Canada Limited
18AEBB	Siemens Convergence Creators GmbH&Co.KG
DC0575	SIEMENS ENERGY AUTOMATION
240462	Siemens Energy Global GmbH & Co.KG - GT PRM
001865	Siemens Healthcare Diagnostics Manufacturing
20E791	Siemens Healthcare Diagnostics
0013A3	Siemens Home & Office Comm. Devices
000B23	Siemens Home & Office Comm. Devices
0018D1	Siemens Home & Office Comm. Devices
E0DCA0	Siemens Industrial Automation Products , Chengdu
4CE705	Siemens Industrial Automation Products , Chengdu
8CF319	Siemens Industrial Automation Products , Chengdu
681FD8	Siemens Industry
4486C1	Siemens Low Voltage & Products
B87AC9	Siemens
703811	Siemens Mobility Limited
009040	Siemens Network Convergence LLC
E8EF22	Siemens Numerical Control , Nanjing
001C06	Siemens Numerical Control , Nanjing
001106	Siemens NV (Belgium)
90DAF9	Siemens Rail Automation SAU
00A003	Siemens Switzerland , I B T HVP
005007	SIEMENS TELECOMMUNICATION SYSTEMS LIMITED
001E62	Siemon
000741	Sierra Automated Systems
00504E	SIERRA MONITOR CORP
50139D	Sierra Wireless, ULC
84DB2F	Sierra Wireless, ULC
64CE6E	Sierra Wireless, ULC
CC934A	Sierra Wireless, ULC
00A0D5	Sierra Wireless, ULC
28A331	Sierra Wireless, ULC
000212	SierraCom
44C306	SIFROM
50FEF2	Sify Technologies
001808	SightLogix
C04884	Sigma Bilisim Sist. Tekn. Elk. Enj. ve San. D??. Tic.  ?ti
000882	SIGMA Corporation
1C3DE7	Sigma Koki
00088D	Sigma-Links
0001D9	Sigma
000CA1	SIGMACOM Co.
001E95	SIGMALINK
009D85	Sigmastar Technology
507B91	Sigmastar Technology
D07CB2	Sigmastar Technology
14C9CF	Sigmastar Technology
0050F4	SIGMATEK GMBH & CO. KG
000C68	SigmaTel
0000E5	SIGMEX
0009D5	Signal Communication
0003BB	Signal Communications Limited
001AB0	Signal Networks Pvt.
E8A364	Signal Path International / Peachtree Audio
00122E	Signal Technology - AISD
0004B1	Signal Technology
40A63D	SignalFire Telemetry
5CE8D3	Signalinks Communication Technology Co.
001F89	Signalion GmbH
9850A3	SIGNALTEK JSC
001D79	SIGNAMAX LLC
C42996	Signify B.V
001B4C	Signtech
0050DE	SIGNUM SYSTEMS CORP
001604	Sigpro
58BDF9	Sigrand
F0264C	Sigrist-Photometer AG
0000BA	SIIG
0024A4	Siklu Communication
002680	SIL3 Pty
3808FD	Silca Spa
0040CC	SILCOM MANUF'G TECHNOLOGY
AC1585	silergy corp
004017	Silex Technology America
1CBCEC	silex technology
008092	Silex Technology
84253F	silex technology
90EC77	silicom
00E0ED	SILICOM
A4E32E	Silicon & Software Systems
000A15	Silicon Data
00006B	Silicon Graphics
080069	Silicon Graphics
00E006	SILICON INTEGRATED SYS. CORP
385CFB	Silicon Laboratories
F4B3B1	Silicon Laboratories
DC8E95	Silicon Laboratories
84B4DB	Silicon Laboratories
84FD27	Silicon Laboratories
847127	Silicon Laboratories
5C0272	Silicon Laboratories
588E81	Silicon Laboratories
14B457	Silicon Laboratories
90FD9F	Silicon Laboratories
000B57	Silicon Laboratories
38398F	Silicon Laboratories
842712	Silicon Laboratories
7CC6B6	Silicon Laboratories
980C33	Silicon Laboratories
D44867	Silicon Laboratories
403059	Silicon Laboratories
70C59C	Silicon Laboratories
E406BF	Silicon Laboratories
64028F	Silicon Laboratories
880F62	Silicon Laboratories
BC8D7E	Silicon Laboratories
187A3E	Silicon Laboratories
70AC08	Silicon Laboratories
E0798D	Silicon Laboratories
1C34F1	Silicon Laboratories
94DEB8	Silicon Laboratories
040D84	Silicon Laboratories
04CD15	Silicon Laboratories
8CF681	Silicon Laboratories
680AE2	Silicon Laboratories
842E14	Silicon Laboratories
A46DD4	Silicon Laboratories
0CAE5F	Silicon Laboratories
28DBA7	Silicon Laboratories
6C5CB1	Silicon Laboratories
5CC7C1	Silicon Laboratories
60B647	Silicon Laboratories
3425B4	Silicon Laboratories
583BC2	Silicon Laboratories
FC4D6A	Silicon Laboratories
C02CED	Silicon Laboratories
540F57	Silicon Laboratories
2C1165	Silicon Laboratories
50325F	Silicon Laboratories
B4E3F9	Silicon Laboratories
086BD7	Silicon Laboratories
D87A3B	Silicon Laboratories
3C2EF5	Silicon Laboratories
3410F4	Silicon Laboratories
A49E69	Silicon Laboratories
F082C0	Silicon Laboratories
0CEFF6	Silicon Laboratories
ECF64C	Silicon Laboratories
90AB96	Silicon Laboratories
60EFAB	Silicon Laboratories
0C2A6F	Silicon Laboratories
08B95F	Silicon Laboratories
F074BF	Silicon Laboratories
84BA20	Silicon Laboratories
003C84	Silicon Laboratories
CC86EC	Silicon Laboratories
60A423	Silicon Laboratories
EC1BBD	Silicon Laboratories
BC026E	Silicon Laboratories
B43522	Silicon Laboratories
90395E	Silicon Laboratories
E8E07E	Silicon Laboratories
B0C7DE	Silicon Laboratories
881A14	Silicon Laboratories
44E2F8	Silicon Laboratories
08DDEB	Silicon Laboratories
286847	Silicon Laboratories
F84477	Silicon Laboratories
6CFD22	Silicon Laboratories
4C97A1	Silicon Laboratories
C4D8C8	Silicon Laboratories
04E3E5	Silicon Laboratories
00BE44	Silicon Laboratories
94A081	Silicon Laboratories
385B44	Silicon Laboratories
943469	Silicon Laboratories
9035EA	Silicon Laboratories
0C4314	Silicon Laboratories
804B50	Silicon Laboratories
BC33AC	Silicon Laboratories
CCCCCC	Silicon Laboratories
8C6FB9	Silicon Laboratories
142D41	Silicon Laboratories
048727	Silicon Laboratories
287681	Silicon Laboratories
30FB10	Silicon Laboratories
705464	Silicon Laboratories
B43A31	Silicon Laboratories
4C5BB3	Silicon Laboratories
94B216	Silicon Laboratories
8C65A3	Silicon Laboratories
94EC32	Silicon Laboratories
1CC089	Silicon Laboratories
8C8B48	Silicon Laboratories
781C9D	Silicon Laboratories
54DCE9	Silicon Laboratories
58263A	Silicon Laboratories
D4FE28	Silicon Laboratories
00235F	Silicon Micro Sensors GmbH
486834	Silicon Motion
002452	Silicon Software GmbH
001E59	Silicon Turnkey Express, LLC
00C0AA	SILICON VALLEY COMPUTER
D84606	Silicon Valley Global Marketing
28840E	silicon valley immigration service
00033A	Silicon Wave
0018DD	Silicondust Engineering
0016E1	SiliconStor
B03829	Siliconware Precision Industries Co.
1816E8	Siliconware Precision Industries Co.
001251	SILINK
4C8ECC	SILKAN SA
48EE07	Silver Palm Technologies LLC
001BBC	Silver Peak Systems
001350	Silver Spring Networks
78F7D0	Silverbrook Research
444A65	Silverflare
5011EB	SilverNet
600F77	SilverPlus
549478	Silvershore Technology Partners
001860	SIM Technology Group Shanghai Simcom
68E154	SiMa.ai
9C8888	Simac Techniek NV
48E6C0	SIMCom Wireless Solutions
381C4A	SIMCom Wireless Solutions
5C46B0	SIMCom Wireless Solutions Limited
001FE7	Simet
FC5090	SIMEX Sp. z o.o
F8D756	Simm Tronic Limited
48C862	Simo Wireless
001A08	Simoco
F41E26	Simon-Kaloi Engineering
945089	SimonsVoss Technologies GmbH
00003E	SIMPACT
000910	Simple Access
88BFD5	Simple Audio
000794	Simple Devices
002005	SIMPLE TECHNOLOGY
001B23	SimpleComTools
0001C5	Simpler Networks
F85128	SimpliSafe
009072	SIMRAD AS
000DD2	Simrad Optronics ASA
001B3A	SIMS Corp
0011AC	Simtec Electronics
00021E	SIMTEL S.R.L
8886A0	Simton Technologies
009010	SIMULATION LABORATORIES
0009C8	SINAGAWA TSUSHIN KEISOU SERVICE
000F46	SINAR AG
0009E2	Sinbon Electronics Co.
001821	SINDORICOH
5CFA5A	Sinepower Lda
00076E	Sinetica Corporation Limited
00122D	SiNett Corporation
78CC2B	SINEWY TECHNOLOGY CO.
001EB9	Sing Fai Technology Limited
00254D	Singapore Technologies Electronics Limited
00117A	Singim International Corp
001179	Singular Technology Co.
001B2E	Sinkyo Electron
E8BB3D	Sino Prime-Tech Limited
60E6BC	Sino-Telecom Technology
7C6A8A	SINOBONDER Technology Co.
001DAD	Sinotech Engineering Consultants,  Geotechnical Enginee
2853E0	Sintela
D04CC1	SINTRONES Technology Corp
D4319D	Sinwatec
F0BDF1	Sipod
0016C4	SiRF Technology
00179E	Sirit
905C34	Sirius Electronic Systems Srl
000B9B	Sirius System Co
28AF0A	Sirius XM Radio
001019	SIRONA DENTAL SYSTEMS GmbH & Co. KG
001E2E	SIRTI S.p.A
28E6E9	SIS Sat Internet Services GmbH
A845CD	Siselectron Technology
90A46A	SISNET CO.
ECE90B	SISTEMA SOLUCOES ELETRONICAS LTDA - EASYTECH
A4E991	SISTEMAS AUDIOVISUALES ITELSIS S.L
24DAB6	Sistemas de Gestión Energética S.A. de C.V
A043DB	Sitael S.p.A
0001AC	Sitara Networks
080064	Sitasys AG
94DB49	SITCORP
64D1A3	Sitecom Europe BV
000CF6	Sitecom Europe BV
000959	Sitecsoft
FC500C	Sitehop
0030D8	SITEK
0001E4	Sitera
00132A	Sitronics Telecom Solutions
DCF755	SITRONIK
44B412	SIUS AG
203AEF	Sivantos GmbH
D487CC	Sivantos GmbH
30BB43	Sixi Networks Co.
000527	SJ Tek Co.
BC102F	SJI Industry Company
50FDD5	SJI Industry Company
1CE89E	SJIT
286BB4	SJIT Co.
ACE42E	SK hynix
10A743	SK Mtek Limited
3CD7DA	SK Mtek microelectronics(shenzhen)limited
40D4BD	SK Networks Service CO.
0017B2	SK Telesys
000C47	SK Teletech(R&D Planning Team)
00E0E3	SK-ELEKTRONIK GMBH
78467D	SKAIChips
001222	Skardin (UK)
0001B9	SKF (U.K.) Limited
C4BD6A	SKF GmbH
ECE2FD	SKG Electric Group(Thailand) Co.
2C07F6	SKG Health Technologies Co.
00047C	Skidata AG
50C9A0	SKIPPER AS
001A9D	Skipper Wireless
8C3C07	Skiva Technologies
001670	SKNET Corporation
5CA3EB	SKODA DIGITAL s.r.o
18399C	Skorpios Technologies
000ECD	SKOV A/S
BCBC46	SKS Welding Systems GmbH
048B42	Skspruce Technologies
A00CA1	SKTB SKiT
5C443E	Skullcandy
98672E	Skullcandy
D08A55	Skullcandy
880894	Skullcandy
38F32E	Skullcandy
60C5E6	Skullcandy
8C0DD9	Skullcandy
D42C3D	Sky Light Digital Limited
3C9EC7	SKY UK LIMITED
B04530	SKY UK LIMITED
6CA0B4	SKY UK LIMITED
D4DACD	SKY UK LIMITED
900218	SKY UK LIMITED
D058FC	SKY UK LIMITED
7050AF	SKY UK LIMITED
0CF9C0	SKY UK LIMITED
C03E0F	SKY UK LIMITED
7C4CA5	SKY UK LIMITED
BC85D0	SKY UK LIMITED
140805	SKY UK LIMITED
C46026	SKY UK LIMITED
00A388	SKY UK LIMITED
C0A36E	SKY UK LIMITED
80751F	SKY UK LIMITED
B03E51	SKY UK LIMITED
807215	SKY UK LIMITED
D4F04A	SKY UK LIMITED
E87640	SKY UK LIMITED
1C46D1	SKY UK LIMITED
38A6CE	SKY UK LIMITED
24A7DC	SKY UK LIMITED
783E53	SKY UK LIMITED
0019FB	SKY UK LIMITED
FCD290	SKY UK LIMITED
B4BA9D	SKY UK LIMITED
3C457A	SKY UK LIMITED
04B86A	SKY UK LIMITED
507043	SKY UK LIMITED
04819B	SKY UK LIMITED
3C8994	SKY UK LIMITED
A0BDCD	SKY UK LIMITED
2047ED	SKY UK LIMITED
C8965A	SKY UK LIMITED
C8DE41	SKY UK LIMITED
D452EE	SKY UK LIMITED
9C31C3	SKY UK LIMITED
902106	SKY UK LIMITED
380A0A	Sky-City Communication and Electronics Limited Company
00167D	Sky-Line Information Co.
68F0D0	SkyBell Technologies
9C54DA	SkyBell Technologies
D0C193	SKYBELL
34516F	Skychers Creations ShenZhen Limited
78202E	Skychers Creations ShenZhen Limited
001F87	Skydigital
381D14	Skydio
9CBD9D	SkyDisk
4CCA53	Skyera
8430E5	SkyHawke Technologies, LLC
E8CE06	SkyHawke Technologies, LLC
30EB1F	Skylab M&C Technology
0025CD	Skylane Optics
9C45F0	SKYLARK ELECTRONICS PVT
306CBE	Skymotion Technology (HK) Limited
00301D	SKYSTREAM
A0B9ED	Skytap
D8052E	Skyviia Corporation
309176	Skyworth Digital Technology(Shenzhen)
141346	Skyworth Digital Technology(Shenzhen)
C88F26	Skyworth Digital Technology(Shenzhen)
F44C70	Skyworth Digital Technology(Shenzhen)
74FF4C	Skyworth Digital Technology(Shenzhen)
2CCCE6	Skyworth Digital Technology(Shenzhen)
6C2CDC	Skyworth Digital Technology(Shenzhen)
38FACA	Skyworth Digital Technology(Shenzhen)
2C1875	Skyworth Digital Technology(Shenzhen)
14115D	Skyworth Digital Technology(Shenzhen)
